InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
3524,AZUCAR BLANCA CAÑITA DULCE 1kg,1,31/10/2020,0.82,778,Ecuador
3524,CHUPETE BON BON BUM x1,1,31/10/2020,0.134,778,Ecuador
3526,PAPEL HIGIENICO FAMILIA ACOLCH ROJO X 12UND,1,31/10/2020,9.81,771,Ecuador
3526,GASEOSA FIORA VANTI FRESA 3Lt,2,31/10/2020,2.65,771,Ecuador
3526,SERVILLETA HADA ECONOMICA DELUX x300,1,31/10/2020,1.69,771,Ecuador
3526,ROSCONCITOS 80g,2,31/10/2020,0.89,771,Ecuador
3526,CEBOLLA ROJA PELADA GS x kg,1.42,31/10/2020,1.02,771,Ecuador
3526,CULANTRO ATADO ± 200gr,1,31/10/2020,0.33,771,Ecuador
3526,TOMATE RIÑON x kg,0.78,31/10/2020,0.8,771,Ecuador
3526,TOMATE RIÑON x kg,1.5,31/10/2020,0.8,771,Ecuador
3526,ACEITE GIRASOL 1Lt,1,31/10/2020,3.1,771,Ecuador
3526,NECTAR PULP DURAZNO 1.5Lt,1,31/10/2020,1.61,771,Ecuador
3526,CHIFLES TORTOLINES PICANTE 300g,2,31/10/2020,2.18,771,Ecuador
3528,HUEVO CUBANO x30,1,31/10/2020,3.29,757,Ecuador
3528,QUESO MEXICANA CHEESE KIOSKO 300g,1,31/10/2020,4.35,757,Ecuador
3528,LECHUGA CRIOLLA HORTANA,1,31/10/2020,0.88,757,Ecuador
3528,HARINA YA C/POLVO DE HORNEAR 1kg,1,31/10/2020,2.08,757,Ecuador
3528,SALAME PIGGIS 200g,1,31/10/2020,2.56,757,Ecuador
3528,PERNIL PIGGIS 100GR,2,31/10/2020,0.95,757,Ecuador
3530,PATATAS PALITOS 230g,1,31/10/2020,1.95,96,Ecuador
3530,MAIZ PARA TOSTADO GS 1000g,1,31/10/2020,2.4,96,Ecuador
3530,MANZANA ROYAL x kg,0.665,31/10/2020,1.79,96,Ecuador
3530,LIMON SUTIL x kg,0.58,31/10/2020,1.29,96,Ecuador
3530,VAINITA x kg,0.26,31/10/2020,1.99,96,Ecuador
3530,GUAYABA ROSADA FUNDA x Kg,0.72,31/10/2020,1.58,96,Ecuador
3530,MANZANA VERDE x kg,0.52,31/10/2020,1.82,96,Ecuador
3530,ACELGA ATADO ± 300g,1,31/10/2020,0.33,96,Ecuador
3530,CEBOLLIN HOJA GS ATADO ± 250gr,1,31/10/2020,0.33,96,Ecuador
3530,CALDO DE COSTILLA MAGGI 84g,1,31/10/2020,1.39,96,Ecuador
3530,CALDO DE GALLINA RANCHERO x8  64g,1,31/10/2020,1.33,96,Ecuador
3530,PAPAYA CUBANA x kg,2.21,31/10/2020,0.94,96,Ecuador
3532,PAPA SUPER CHOLA LAVADA C x kg,0.75,31/10/2020,0.6,622,Ecuador
3532,CEBOLLA ROJA PELADA GS x kg,0.33,31/10/2020,1.02,622,Ecuador
3532,PIERNA DE POLLO PLATO x Kg,0.45,31/10/2020,4.18,622,Ecuador
3532,GELATINA ROYAL DE MANZANA 40g,1,31/10/2020,0.58,622,Ecuador
3532,GELATINA ROYAL DE FRESA 40g,1,31/10/2020,0.58,622,Ecuador
3532,GELATINA ROYAL DE UVA 40g,1,31/10/2020,0.58,622,Ecuador
3532,GELATINA ROYAL DE LIMON 40g,1,31/10/2020,0.58,622,Ecuador
3534,PIMIENTO VERDE x kg,0.33,31/10/2020,1.07,782,Ecuador
3534,AGUACATE x kg,0.76,31/10/2020,1.89,782,Ecuador
3534,UVILLA ENVACE 250 GR,1,31/10/2020,1,782,Ecuador
3534,FRUTILLA ENVASE x Kg,0.565,31/10/2020,2.75,782,Ecuador
3534,ZAMBO x Kg,1.28,31/10/2020,1.26,782,Ecuador
3534,CHOCLO DESGRANADO x kg,0.46,31/10/2020,2.19,782,Ecuador
3534,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),0.92,31/10/2020,1.05,782,Ecuador
3534,TAXO x kg,0.61,31/10/2020,1.22,782,Ecuador
3534,CULANTRO ATADO ± 200gr,1,31/10/2020,0.33,782,Ecuador
3534,RONDITOS DE MAIZ 150g,1,31/10/2020,1.2035,782,Ecuador
3536,CEREAL CHOCAPIC  90g,1,31/10/2020,1.1,185,Ecuador
3536,TANGO CLASICO MINI NEGRO 299g x23,1,31/10/2020,3.68,185,Ecuador
3536,GALLETA NESTHE CHOCOLATE 380g,1,31/10/2020,1.7754,185,Ecuador
3536,NECTAR PULP DURAZNO 145ML ,4,31/10/2020,0.21,185,Ecuador
3538,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),1.68,31/10/2020,1.05,770,Ecuador
3538,FRUTILLA ENVASE x Kg,0.555,31/10/2020,2.75,770,Ecuador
3538,MANGO TOMY x Kg,1.68,31/10/2020,1.49,770,Ecuador
3538,NUECES 100g,2,31/10/2020,1.49,770,Ecuador
3538,AGUACATE x kg,0.76,31/10/2020,1.89,770,Ecuador
3538,CEBOLLA PERLA PELADA GS x kg,0.85,31/10/2020,0.95,770,Ecuador
3538,MELLOCO PINTADO AL VACIO x kg,0.55,31/10/2020,1.7,770,Ecuador
3538,COLIFLOR BLANCA GS x kg,0.26,31/10/2020,1.02,770,Ecuador
3538,ARVEJA DESVAINADA x kg,0.39,31/10/2020,2.29,770,Ecuador
3538,CHOCLO DESGRANADO x kg,0.51,31/10/2020,2.19,770,Ecuador
3538,UVA ROSADA CON PEPA FUNDA  x kg,0.475,31/10/2020,4.95,770,Ecuador
3538,CULANTRO ATADO ± 200gr,1,31/10/2020,0.33,770,Ecuador
3538,ESPINACA ATADO ± 300gr,1,31/10/2020,0.33,770,Ecuador
3538,NARANJILLA FUNDA x kg,0.825,31/10/2020,1.45,770,Ecuador
3538,LECHUGA ROMANA HORTANA,1,31/10/2020,1,770,Ecuador
3538,CUERITOS DE SOYA MISHKI 110g,1,31/10/2020,1.116,770,Ecuador
3540,HORCHATA LA ABUELITA 30g,1,31/10/2020,0.6,277,Ecuador
3540,CAFE CUBANITO 100g,1,31/10/2020,1.447,277,Ecuador
3541,HUEVOS DE CAMPO 8UND,1,31/10/2020,1.38,104,Ecuador
3541,AJO PASTA ILE BOTELLA 500g,1,31/10/2020,1.67,104,Ecuador
3541,LECHUGA CRIOLLA HORTANA,1,31/10/2020,0.88,104,Ecuador
3541,ARANDANOS TARRINA 125g,2,31/10/2020,1.35,104,Ecuador
3541,ALMENDRAS 100GR,1,31/10/2020,1.62,104,Ecuador
3541,PERA x Kg,0.26,31/10/2020,2.17,104,Ecuador
3541,FRUTILLA ENVASE x Kg,0.61,31/10/2020,2.75,104,Ecuador
3543,BANANO FILIPINO(GUINEO 5-7) x kg,1.3,31/10/2020,0.52,31,Ecuador
3543,DUPLA SANDUCHERA JURIS 400gr,1,31/10/2020,5.23,31,Ecuador
3545,KINDER JOY 20g,2,01/11/2020,0.9951,476,Ecuador
3546,TANGO CLASICO 25g x1,2,01/11/2020,0.2325,764,Ecuador
3547,LECHE CHOCOLATADA SEMI TONI 135ml,2,01/11/2020,0.4566,772,Ecuador
3547,LECHE TONI FRUTILLA 135ml,2,01/11/2020,0.4566,772,Ecuador
3547,CIRUELO x kg,0.42,01/11/2020,1.2555,772,Ecuador
3549,DURAZNO x Kg,0.62,01/11/2020,2.89,799,Ecuador
3549,PAPAYA HAWAIANA x kg,0.68,01/11/2020,0.82,799,Ecuador
3549,FRESCOS,1,01/11/2020,0.7,799,Ecuador
3549,PAPAYA HAWAIANA x kg,0.67,01/11/2020,0.82,799,Ecuador
3549,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),0.64,01/11/2020,1.05,799,Ecuador
3549,LECHE EN POLVO LA VAQUITA 400g,2,01/11/2020,3.85,799,Ecuador
3549,MACHICA GS 500g,1,01/11/2020,0.58,799,Ecuador
3549,NUECES 100g,2,01/11/2020,1.49,799,Ecuador
3549,ZAPALLO RODAJAS x kg,1.035,01/11/2020,0.81,799,Ecuador
3549,PAPA RUFFLES CEBOLLA 89 g,1,01/11/2020,0.9821,799,Ecuador
3549,PAPA SUPER CHOLA 2DA LAVADA MALLA x kg,2.41,01/11/2020,0.65,799,Ecuador
3549,AGUACATE x kg,0.95,01/11/2020,1.89,799,Ecuador
3549,BROWNIE CHISPA DE CHOCOLATE DULCE COMPA 85g,1,01/11/2020,0.79,799,Ecuador
3550,EF CAPUCHINO NESTHE,1,01/11/2020,1.3392,687,Ecuador
3550,TIC TAC NARANJA 16g,1,01/11/2020,0.55,687,Ecuador
3551,SPORADE APPLE ICE 500ML   ,1,01/11/2020,0.412,589,Ecuador
3551,YOGURT TONI MIX FRUTILLA 190ml,1,01/11/2020,0.7905,589,Ecuador
3551,AGUA DASANI S/G 1.2Lt,1,01/11/2020,0.5022,589,Ecuador
3553,PAPAS LAY`S ARTESANAS 96g,1,01/11/2020,1.096,799,Ecuador
3553,DORITOS PEPSICO LEMON REMIX  45g,1,01/11/2020,0.4464,799,Ecuador
3553,PAPAS TOSTITOS 150g,1,01/11/2020,1.2,799,Ecuador
3553,PONY MALTA PLUS 330 cm,1,01/11/2020,0.5357,799,Ecuador
3553,HELADO TOPSY BUGGY GUM,1,01/11/2020,0.44,799,Ecuador
3555,SALSA DE TOMATE LOS ANDES 395g,1,01/11/2020,1.65,700,Ecuador
3555,PIMIENTO VERDE x kg,0.19,01/11/2020,1.07,700,Ecuador
3555,POLLO PELADO SIN MENUDENCIA x kg,2.28,01/11/2020,3.19,700,Ecuador
3555,PAPAS TOSTITOS 45g,1,01/11/2020,0.47,700,Ecuador
3557,CEPILLO DENTAL COLGATE TRIPLE ACCION x2 ,1,01/11/2020,2.5175,490,Ecuador
3557,CHOCOLATE HANUTA 22g,4,01/11/2020,0.3392,490,Ecuador
3557,PAN YUCA MINI EL HORNO,1,01/11/2020,1.3775,490,Ecuador
3557,SHAMPOO BALLERINA ARANDANO-LIMA S/S 900ml,1,01/11/2020,2.565,490,Ecuador
3557,JABON JOLLY MANZANILLA x3,1,01/11/2020,1.2341,490,Ecuador
3557,CABANO EMP Vc 450GR,1,01/11/2020,4.3035,490,Ecuador
3557,JAMON DE PIERNA PIGGIS 200g,1,01/11/2020,2.185,490,Ecuador
3557,NACHOS TOP NACHOS 300g ,1,01/11/2020,2.3275,490,Ecuador
3557,CHAMPIÑONES GUIPI REBANADOS 400g,1,01/11/2020,3.876,490,Ecuador
3557,PANELA GRANULADA 500g,1,01/11/2020,0.817,490,Ecuador
3557,MAIZ DULCE HORTANA ,2,01/11/2020,1.9,490,Ecuador
3557,LECHUGA CRESPA HORTANA 200g,1,01/11/2020,0.9025,490,Ecuador
3557,CEBOLLA PERLA PELADA GS x kg,0.53,01/11/2020,0.9025,490,Ecuador
3557,TOMATE RIÑON x kg,0.59,01/11/2020,0.76,490,Ecuador
3557,MELON x kg,1.49,01/11/2020,0.817,490,Ecuador
3557,QUESO MOZZARELLA REYQUESO 250g,1,01/11/2020,2.28,490,Ecuador
3557,MANJAR DE LECHE Y COCO FLORESKA 300g,1,01/11/2020,1.3147,490,Ecuador
3557,ZUQUINI AMARILLO x kg,0.6,01/11/2020,0.893,490,Ecuador
3557,AGUACATE x kg,0.46,01/11/2020,1.7955,490,Ecuador
3557,GALLETA AMOR CHOCOLATE 175g,1,01/11/2020,1.1875,490,Ecuador
3557,GALLETA AMOR VAINILLA 175g,1,01/11/2020,1.1875,490,Ecuador
3557,SERVILLETA FAMILIA ECONOMICA X 75u,1,01/11/2020,0.2945,490,Ecuador
3557,MAYONESA ANDES SACHET 90g,1,01/11/2020,0.722,490,Ecuador
3557,YOGURT TONI MIX DURAZNO 190g,1,01/11/2020,0.8075,490,Ecuador
3559,CHOCLO CON CORTEZA x kg,1.36,01/11/2020,0.9,364,Ecuador
3559,ARVEJA DESVAINADA x kg,0.48,01/11/2020,2.29,364,Ecuador
3559,BROCOLI x kg,0.42,01/11/2020,1.3,364,Ecuador
3559,FRUTILLA ENVASE x Kg,0.565,01/11/2020,2.75,364,Ecuador
3559,MANDARINA PATATEÑA (PEQUEÑA) x Kg,1.27,01/11/2020,2.65,364,Ecuador
3559,BANANO FILIPINO(GUINEO 5-7) x kg,2.34,01/11/2020,0.52,364,Ecuador
3559,PAPAYA CUBANA x kg,2.27,01/11/2020,0.94,364,Ecuador
3559,NARANJA x kg,7.3,01/11/2020,0.65,364,Ecuador
3559,UVA ROSADA CON PEPA FUNDA  x kg,0.46,01/11/2020,4.95,364,Ecuador
3559,UVA ROSADA CON PEPA FUNDA  x kg,0.515,01/11/2020,4.95,364,Ecuador
3559,PLATANO VERDE x kg,4.18,01/11/2020,0.65,364,Ecuador
3559,PIMIENTO ROJO x kg,0.3,01/11/2020,1.59,364,Ecuador
3559,PIMIENTO MORRON AMARILLO x kg,0.42,01/11/2020,2.75,364,Ecuador
3559,TOMATE CHERRY FUNDA x kg,0.39,01/11/2020,2.65,364,Ecuador
3559,AGUACATE x kg,2.67,01/11/2020,1.89,364,Ecuador
3559,MORA CONGELADA LA INMACULADA 450g,2,01/11/2020,1.7,364,Ecuador
3559,COSTILLA DE RES x kg,1.6,01/11/2020,4.16,364,Ecuador
3561,ZANAHORIA JULIANA PLATO x kg,0.22,01/11/2020,2.0181,589,Ecuador
3561,BROCOLI x kg,0.17,01/11/2020,1.209,589,Ecuador
3561,COLADA MORADA 1Lt,1,01/11/2020,2.1576,589,Ecuador
3561,JUGO SQUIZ NARANJA  2Lt,1,01/11/2020,0.8277,589,Ecuador
3565,CAFE CUBANITO 100g,1,01/11/2020,1.3457,669,Ecuador
3565,AZUCAR SAN CARLOS 2kg,1,01/11/2020,1.7205,669,Ecuador
3565,SUAVITEL  FLOR PRIMAVERA DOYPACK 800ml,1,01/11/2020,2.1018,669,Ecuador
3565,SANDIA VERDE CLARA x Kg,4.47,01/11/2020,0.5766,669,Ecuador
3565,MOSTAZA LOS ANDES 240 g,1,01/11/2020,0.8184,669,Ecuador
3565,PAN MANITOS MINI EL HORNO,1,01/11/2020,1.209,669,Ecuador
3565,HUMUS DE LOMBRIZ REFINADO ,1,01/11/2020,1.488,669,Ecuador
3565,CABANO ITALIANA c19 2.27kg x Kg,0.11,01/11/2020,8.5095,669,Ecuador
3565,AZUCAR SAN CARLOS ARROBA,1,01/11/2020,9.765,669,Ecuador
3566,CIRUELA PASAS S/P GS 200g,1,01/11/2020,0.89,357,Ecuador
3568,YOGURT CASERO DURAZNO 1Lt,1,01/11/2020,1.9,156,Ecuador
3568,JAMON SANDUCHERO ITALIANA 185g,1,01/11/2020,1.55,156,Ecuador
3568,GASEOSA COCA COLA 300ml,4,01/11/2020,0.45,156,Ecuador
3568,ENCENDEDOR CLIPPER COLEC,1,01/11/2020,0.8929,156,Ecuador
3568,HELADO PINGUINO REAL GIGANTE 85ml ,2,01/11/2020,0.54,156,Ecuador
3570,SUAVITEL DULCE PLACERES 430ml,1,01/11/2020,1.0735,511,Ecuador
3570,PESCADO LENGUADO FILETEADO EMP. x kg,0.465,01/11/2020,7.904,511,Ecuador
3570,CARNE PURA DE RES AL VACIO x kg,0.385,01/11/2020,7.4765,511,Ecuador
3570,DESINFECTANTE KALIPTO 500ml,1,01/11/2020,1.159,511,Ecuador
3570,CORVINILLA CEVICHE SEAFOOD 480gr,0.47,01/11/2020,4.1135,511,Ecuador
3570,DURAZNO x Kg,0.78,01/11/2020,2.7455,511,Ecuador
3570,MELON x kg,1.36,01/11/2020,0.817,511,Ecuador
3570,FRUTILLA ENVASE x Kg,0.56,01/11/2020,2.6125,511,Ecuador
3570,KINDER JOY 20g,1,01/11/2020,1.0165,511,Ecuador
3570,BERENJENA x Kg ,0.23,01/11/2020,0.9025,511,Ecuador
3570,BANANO FILIPINO(GUINEO 5-7) x kg,1.86,01/11/2020,0.494,511,Ecuador
3570,UVILLA ENVACE 250 GR,1,01/11/2020,0.95,511,Ecuador
3570,AVENA QUAKER 250g,1,01/11/2020,0.6175,511,Ecuador
3570,PAPAYA CUBANA x kg,2.36,01/11/2020,0.893,511,Ecuador
3570,BROCOLI x kg,0.53,01/11/2020,1.235,511,Ecuador
3570,PAN INTEGRAL MINI EL HORNO,1,01/11/2020,1.235,511,Ecuador
3570,TOALLA HIGENICA KOTEX NORMAL x10,1,01/11/2020,0.9975,511,Ecuador
3570,MAIZ DULCE HORTANA ,1,01/11/2020,1.9,511,Ecuador
3570,BABACO x kg,0.74,01/11/2020,1.0545,511,Ecuador
3570,MANZANA VERDE x kg,0.27,01/11/2020,1.729,511,Ecuador
3570,HUEVOS CRIOLLOS EL VALLE x15,1,01/11/2020,4.0755,511,Ecuador
3570,ROSQUITAS TRENZADAS SUPAN 200g,1,01/11/2020,1.6625,511,Ecuador
3570,ACEITE CARBONELL DE OLIVA EXTRAVIRGEN 250ml,1,01/11/2020,3.7525,511,Ecuador
3570,MORTIÑO PEPA FUNDA x kg,0.11,01/11/2020,4.1325,511,Ecuador
3570,TOMATE CHERRY FUNDA x kg,0.385,01/11/2020,2.5175,511,Ecuador
3570,PLATANO MADURO x kg,0.7,01/11/2020,0.646,511,Ecuador
3570,ZANAHORIA x kg,0.96,01/11/2020,0.5225,511,Ecuador
3570,YOGURT KIOSKO DURAZNO  900ml,1,01/11/2020,1.235,511,Ecuador
3570,QUESO MOZZARELLA KIOSKO 500g,1,01/11/2020,4.845,511,Ecuador
3570,AGUACATE x kg,0.81,01/11/2020,1.7955,511,Ecuador
3570,ESPINACA ATADO ± 300gr,1,01/11/2020,0.3135,511,Ecuador
3570,CEBOLLA PERLA PELADA GS x kg,0.24,01/11/2020,0.9025,511,Ecuador
3570,TIERRA PARA JARDIN,1,01/11/2020,0.76,511,Ecuador
3573,POLLO PELADO CON MENUDENCIA x kg,2.38,01/11/2020,3,623,Ecuador
3573,POLLO PELADO CON MENUDENCIA x kg,2.39,01/11/2020,3,623,Ecuador
3573,BANANO FILIPINO(GUINEO 5-7) x kg,1.38,01/11/2020,0.52,623,Ecuador
3577,MAYONESA GUSTADINA 400g,1,01/11/2020,2.28,58,Ecuador
3577,QUESO FRESCO FLORESKA 500g,1,01/11/2020,2.99,58,Ecuador
3578,MUSLOS DE POLLO PLATO x kg,0.53,01/11/2020,4.0546,326,Ecuador
3578,PIERNA DE POLLO PLATO x Kg,0.55,01/11/2020,4.0546,326,Ecuador
3578,PIERNA DE POLLO PLATO x Kg,0.455,01/11/2020,4.0546,326,Ecuador
3578,MUSLOS DE POLLO PLATO x kg,0.525,01/11/2020,4.0546,326,Ecuador
3578,PAN CORTADO EL HORNO 20 RODAJAS,1,01/11/2020,1.455,326,Ecuador
3578,ZAPALLO RODAJAS x kg,1.31,01/11/2020,0.7857,326,Ecuador
3578,KIWI x kg,0.71,01/11/2020,3.8703,326,Ecuador
3578,GRANADILLA COLOMBIANA x Kg,0.73,01/11/2020,1.6587,326,Ecuador
3578,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),1.4,01/11/2020,1.0185,326,Ecuador
3578,CEBOLLIN HOJA GS ATADO ± 250gr,1,01/11/2020,0.3201,326,Ecuador
3578,ZANAHORIA JULIANA PLATO x kg,0.205,01/11/2020,2.1049,326,Ecuador
3578,ZANAHORIA JULIANA PLATO x kg,0.205,01/11/2020,2.1049,326,Ecuador
3578,PIÑA HAWAIANA x kg,1.43,01/11/2020,0.6887,326,Ecuador
3578,COL MORADA REPOLLO x kg,1.58,01/11/2020,0.5141,326,Ecuador
3578,ARVEJA DESVAINADA x kg,0.73,01/11/2020,2.2213,326,Ecuador
3578,PEPINILLO x kg,1.04,01/11/2020,0.5432,326,Ecuador
3578,COL CORAZON GS x kg,0.28,01/11/2020,0.5335,326,Ecuador
3578,CHOCLO DESGRANADO x kg,0.91,01/11/2020,2.1243,326,Ecuador
3578,MANZANA VERDE x kg,0.78,01/11/2020,1.7654,326,Ecuador
3578,VAINITA x kg,0.25,01/11/2020,1.9303,326,Ecuador
3578,UVA VERDE SIN PEPA FUNDA  x kg,0.465,01/11/2020,5.3059,326,Ecuador
3578,CHOP SUEY x kg,0.205,01/11/2020,1.9885,326,Ecuador
3578,MELLOCO PINTADO AL VACIO x kg,0.57,01/11/2020,1.649,326,Ecuador
3578,QUESO FRESCO LA CHONTA 500g,2,01/11/2020,3.977,326,Ecuador
3578,CREMA CHANTILLY ROYAL 100g,1,01/11/2020,1.4744,326,Ecuador
3578,TE VERDE ILE x25,1,01/11/2020,1.2513,326,Ecuador
3578,LECHE ENTERA  REY 900ml,6,01/11/2020,0.8245,326,Ecuador
3578,AZUCAR SAN CARLOS 5kg,1,01/11/2020,4.365,326,Ecuador
3578,ARROZ DE CEBADA VERDE PAMBA DE 500g,1,01/11/2020,0.8633,326,Ecuador
3578,SAGU 200g,1,01/11/2020,0.8827,326,Ecuador
3578,CAFE CUBANITO 200g,1,01/11/2020,2.6384,326,Ecuador
3578,HORCHATA DEL AUSTRO 30g,2,01/11/2020,0.5335,326,Ecuador
3578,SOPA DE POLLO CON ARROZ  MAGGI 60g,1,01/11/2020,0.6638,326,Ecuador
3578,CREMA DE CHAMPIÑONES MAGGI 70g,1,01/11/2020,1.067,326,Ecuador
3578,GELATINA ROYAL UVA 400g,1,01/11/2020,2.7451,326,Ecuador
3578,GELATINA ROYAL DE FRESA 400g,1,01/11/2020,2.7451,326,Ecuador
3578,LENTEJA SECA 500g,1,01/11/2020,0.8827,326,Ecuador
3578,DORITO  PEPSICO LEMON REMIX 120g,1,01/11/2020,1.1689,326,Ecuador
3578,PANELA PEQUEÑA x U,2,01/11/2020,0.4462,326,Ecuador
3578,MANI CRIS KANDI FAMILIAR 100g,1,01/11/2020,0.9991,326,Ecuador
3578,GASEOSA COCA COLA LATA 355ml,1,01/11/2020,1.067,326,Ecuador
3578,PRO-CAN ARMG POLLARRVEGN 2kg,1,01/11/2020,3.8509,326,Ecuador
3578,AGUA PURE WATER S/G 625cc,1,01/11/2020,0.2328,326,Ecuador
3578,ENERGIZANTE MONSTER 473ml,1,01/11/2020,2.5026,326,Ecuador
3580,CERVEZA CLUB VERDE TWIST OFF 330CM3 x6,2,01/11/2020,6.3244,731,Ecuador
3580,CORVINILLA FILETE SEAFOOD 480gr,1,01/11/2020,3.8703,731,Ecuador
3580,MIX DE MARISCOS x Kg,0.46,01/11/2020,9.215,731,Ecuador
3582,MANDARINA SIN PEPA x Kg,0.92,01/11/2020,2.5,177,Ecuador
3582,HELADO PINGUINO MAGNUM ALMENDRAS 100ml,2,01/11/2020,1.1607,177,Ecuador
3583,ATUN VAN CAMPS LOMITOS EN AGUA LIGH 80g x3 ,1,01/11/2020,2.7,677,Ecuador
3583,AVENA QUAKER 1000g,1,01/11/2020,2.4,677,Ecuador
3583,LECHE ENTERA  REY 900ml,1,01/11/2020,0.85,677,Ecuador
3583,ACEITE CRIOLLO 500ML ,1,01/11/2020,0.925,677,Ecuador
3583,AJI GS x kg,0.01,01/11/2020,1.5,677,Ecuador
3583,COLGATE TRIPLE ACCION  EXTRA BLANCURA  60ml,1,01/11/2020,0.96,677,Ecuador
3584,TRUCHA PLATO x kg,0.46,01/11/2020,6.24,612,Ecuador
3586,DETERGENTE DEJA LIMON BICARBONATO 1.2kg,1,01/11/2020,3.13,771,Ecuador
3586,TOALLA HIGENICA INTIMA NOCTURNA ALA,1,01/11/2020,1.4286,771,Ecuador
3586,SERVILLETA ECONOMICA FAMILIA 225g,1,01/11/2020,0.85,771,Ecuador
3586,TOALLAS SANITARIAS NOSOTRAS CLASICA DELGADA x10,1,01/11/2020,1.05,771,Ecuador
3586,TOALLA HIGENICA KOTEX NORMAL x10,1,01/11/2020,1.05,771,Ecuador
3586,FUNDA BURRITA CELESTE GENERICA 23X28 x10,1,01/11/2020,0.84,771,Ecuador
3588,LAVAVAJILLA LAVA ANTIBACTERIAL MENTA 1000g,1,01/11/2020,2.6,792,Ecuador
3588,PLATANO MADURO x kg,1.18,01/11/2020,0.68,792,Ecuador
3588,TANGO CLASICO 25g x1,2,01/11/2020,0.25,792,Ecuador
3590,MANI DE DULCE GRANDE,1,01/11/2020,2.22,639,Ecuador
3590,AGUACATE x kg,0.73,01/11/2020,1.89,639,Ecuador
3590,CUERITOS DE SOYA MISHKI 110g,1,01/11/2020,1.116,639,Ecuador
3592,ACEITE LA FAVORITA 2Lt,1,01/11/2020,3.67,454,Ecuador
3592,LEVADURA ACTIVA SECA LEVAPAN REPOSTERITA 7g,3,01/11/2020,0.17,454,Ecuador
3592,HARINA SUPER 4 1000g,1,01/11/2020,1.06,454,Ecuador
3592,QUESO PARMESANO ALPINA 250g,2,01/11/2020,5,454,Ecuador
3593,ALCOHOL ALCOMAX 70% 1500 ML,1,01/11/2020,5.44,494,Ecuador
3593,MENUDENCIA DE POLLO PLATO x kg,0.62,01/11/2020,2.59,494,Ecuador
3593,MENUDENCIA DE POLLO PLATO x kg,0.55,01/11/2020,2.59,494,Ecuador
3593,TOSTADA PEQUEÑA NATURAL 40g,3,01/11/2020,0.75,494,Ecuador
3593,BEBIDA DE CEBADA BOLERO NESTLE 75g,1,01/11/2020,1.49,494,Ecuador
3593,HUEVOS CRIOLLOS EL VALLE x15,1,01/11/2020,4.29,494,Ecuador
3593,TE HORCHATA CON LIMON ILE SOBRE,1,01/11/2020,1.2,494,Ecuador
3593,QUESO MOZZARELLA LA HACIENDA   500g,1,01/11/2020,4.6,494,Ecuador
3593,LIMON SUTIL x kg,0.71,01/11/2020,1.29,494,Ecuador
3593,LECHE NUTRI c13 ENTERA FUNDA 1Lt,1,01/11/2020,0.9,494,Ecuador
3593,PIÑA HAWAYANA RODAJAS AL VACIO x kg,0.37,01/11/2020,2.07,494,Ecuador
3593,PIÑA HAWAYANA RODAJAS AL VACIO x kg,0.35,01/11/2020,2.07,494,Ecuador
3593,AGUACATE x kg,0.99,01/11/2020,1.89,494,Ecuador
3594,LECHE NUTRI c13 ENTERA FUNDA 1Lt,1,01/11/2020,0.9,771,Ecuador
3594,QUESO SAN JOAQUIN 500g,1,01/11/2020,2.4,771,Ecuador
3594,QUESO CREMA CHEDDAR 240g,1,01/11/2020,2.4,771,Ecuador
3594,NATA FRESCA FLORESKA 100g,1,01/11/2020,1,771,Ecuador
3594,ACEITE GIRASOL 4Lt,1,01/11/2020,12.55,771,Ecuador
3596,ZAMBO x Kg,1.07,01/11/2020,1.26,91,Ecuador
3596,FLOR DE JAMAICA EMPACADO x Kg,0.195,01/11/2020,2.8,91,Ecuador
3596,PIERNA DE POLLO PLATO x Kg,0.51,01/11/2020,4.18,91,Ecuador
3596,TALLARIN CHINO ORIENTAL FINO 200g,1,01/11/2020,0.9,91,Ecuador
3596,COLIFLOR BLANCA GS x kg,0.72,01/11/2020,1.02,91,Ecuador
3596,ATUN VAN CAMPS ACEITE DE GIRASOL A/F 140g,1,01/11/2020,1.25,91,Ecuador
3596,ATUN REAL ACEITE 140g,1,01/11/2020,1.21,91,Ecuador
3596,CARNE DE RES PARA SECO x kg,0.705,01/11/2020,5.55,91,Ecuador
3596,LENTEJA SECA 500g,1,01/11/2020,0.91,91,Ecuador
3596,AZUCAR MORENA SAN CARLOS 2kg,1,01/11/2020,1.85,91,Ecuador
3596,BROWNIE CLASICO DULCE COMPANY 85g,1,01/11/2020,0.76,91,Ecuador
3596,BROWNIE MIX DULCE COMPANY 85g,2,01/11/2020,0.78,91,Ecuador
3596,QUESITOS FUNDA,1,01/11/2020,0.35,91,Ecuador
3596,NACHOS DE QUESO 45g,1,01/11/2020,0.47,91,Ecuador
3596,PAPAS LAY`S ARTESANAS 96g,1,01/11/2020,1.096,91,Ecuador
3596,CHIFLES TORTOLINES CERVECERO  150g,1,01/11/2020,1.25,91,Ecuador
3596,KIWI x kg,0.71,01/11/2020,3.99,91,Ecuador
3596,QUESO MOZZARELLA KIOSKO 500g,1,01/11/2020,5.1,91,Ecuador
